[rosmaster.main][INFO] 2020-03-02 17:47:52,989: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-03-02 17:47:52,990: Starting ROS Master Node
[rosmaster.master][INFO] 2020-03-02 17:47:57,345: +PARAM [/rover_ns/rocker_right_bogie_right_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,345: +PARAM [/rover_ns/rocker_right_bogie_right_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,345: +PARAM [/rover_ns/rocker_right_bogie_right_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,346: +PUB [/rover_ns/rocker_right_bogie_right_controller/state] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,347: +SUB [/rover_ns/rocker_right_bogie_right_controller/command] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,361: +SERVICE [/rover_ns/bogie_left_corner_lf_controller/pid/set_parameters] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,362: +PUB [/rover_ns/bogie_left_corner_lf_controller/pid/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,362: +PUB [/rover_ns/bogie_left_corner_lf_controller/pid/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,363: +PARAM [/rover_ns/bogie_left_corner_lf_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,364: +PARAM [/rover_ns/bogie_left_corner_lf_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,364: +PARAM [/rover_ns/bogie_left_corner_lf_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,364: +PARAM [/rover_ns/bogie_left_corner_lf_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,365: +PARAM [/rover_ns/bogie_left_corner_lf_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,365: +PARAM [/rover_ns/bogie_left_corner_lf_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,365: +PARAM [/rover_ns/bogie_left_corner_lf_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,365: +PARAM [/rover_ns/bogie_left_corner_lf_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,366: +PARAM [/rover_ns/bogie_left_corner_lf_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,366: +PARAM [/rover_ns/bogie_left_corner_lf_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,366: +PARAM [/rover_ns/bogie_left_corner_lf_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,367: +PARAM [/rover_ns/bogie_left_corner_lf_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,367: +PARAM [/rover_ns/bogie_left_corner_lf_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,367: +PARAM [/rover_ns/bogie_left_corner_lf_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,367: +PARAM [/rover_ns/bogie_left_corner_lf_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,368: +PARAM [/rover_ns/bogie_left_corner_lf_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,368: +PARAM [/rover_ns/bogie_left_corner_lf_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,368: +PARAM [/rover_ns/bogie_left_corner_lf_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,369: +PARAM [/rover_ns/bogie_left_corner_lf_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,369: +PARAM [/rover_ns/bogie_left_corner_lf_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,369: +PARAM [/rover_ns/bogie_left_corner_lf_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,370: +PARAM [/rover_ns/bogie_left_corner_lf_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,370: +PARAM [/rover_ns/bogie_left_corner_lf_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,370: +PARAM [/rover_ns/bogie_left_corner_lf_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,370: +PUB [/rover_ns/bogie_left_corner_lf_controller/state] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,372: +SUB [/rover_ns/bogie_left_corner_lf_controller/command] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,387: +SERVICE [/rover_ns/rocker_left_corner_lb_controller/pid/set_parameters] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,388: +PUB [/rover_ns/rocker_left_corner_lb_controller/pid/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,388: +PUB [/rover_ns/rocker_left_corner_lb_controller/pid/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,389: +PARAM [/rover_ns/rocker_left_corner_lb_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,390: +PARAM [/rover_ns/rocker_left_corner_lb_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,390: +PARAM [/rover_ns/rocker_left_corner_lb_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,390: +PARAM [/rover_ns/rocker_left_corner_lb_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,391: +PARAM [/rover_ns/rocker_left_corner_lb_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,391: +PARAM [/rover_ns/rocker_left_corner_lb_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,391: +PARAM [/rover_ns/rocker_left_corner_lb_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,392: +PARAM [/rover_ns/rocker_left_corner_lb_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,392: +PARAM [/rover_ns/rocker_left_corner_lb_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,392: +PARAM [/rover_ns/rocker_left_corner_lb_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,392: +PARAM [/rover_ns/rocker_left_corner_lb_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,393: +PARAM [/rover_ns/rocker_left_corner_lb_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,393: +PARAM [/rover_ns/rocker_left_corner_lb_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,393: +PARAM [/rover_ns/rocker_left_corner_lb_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,394: +PARAM [/rover_ns/rocker_left_corner_lb_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,394: +PARAM [/rover_ns/rocker_left_corner_lb_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,394: +PARAM [/rover_ns/rocker_left_corner_lb_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,395: +PARAM [/rover_ns/rocker_left_corner_lb_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,395: +PARAM [/rover_ns/rocker_left_corner_lb_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,395: +PARAM [/rover_ns/rocker_left_corner_lb_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,395: +PARAM [/rover_ns/rocker_left_corner_lb_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,396: +PARAM [/rover_ns/rocker_left_corner_lb_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,396: +PARAM [/rover_ns/rocker_left_corner_lb_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,396: +PARAM [/rover_ns/rocker_left_corner_lb_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,397: +PUB [/rover_ns/rocker_left_corner_lb_controller/state] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,398: +SUB [/rover_ns/rocker_left_corner_lb_controller/command] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,414: +SERVICE [/rover_ns/rocker_right_corner_rb_controller/pid/set_parameters] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,414: +PUB [/rover_ns/rocker_right_corner_rb_controller/pid/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,414: +PUB [/rover_ns/rocker_right_corner_rb_controller/pid/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,416: +PARAM [/rover_ns/rocker_right_corner_rb_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,416: +PARAM [/rover_ns/rocker_right_corner_rb_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,417: +PARAM [/rover_ns/rocker_right_corner_rb_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,417: +PARAM [/rover_ns/rocker_right_corner_rb_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,417: +PARAM [/rover_ns/rocker_right_corner_rb_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,417: +PARAM [/rover_ns/rocker_right_corner_rb_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,418: +PARAM [/rover_ns/rocker_right_corner_rb_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,418: +PARAM [/rover_ns/rocker_right_corner_rb_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,418: +PARAM [/rover_ns/rocker_right_corner_rb_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,419: +PARAM [/rover_ns/rocker_right_corner_rb_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,419: +PARAM [/rover_ns/rocker_right_corner_rb_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,419: +PARAM [/rover_ns/rocker_right_corner_rb_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,419: +PARAM [/rover_ns/rocker_right_corner_rb_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,420: +PARAM [/rover_ns/rocker_right_corner_rb_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,420: +PARAM [/rover_ns/rocker_right_corner_rb_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,420: +PARAM [/rover_ns/rocker_right_corner_rb_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,421: +PARAM [/rover_ns/rocker_right_corner_rb_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,421: +PARAM [/rover_ns/rocker_right_corner_rb_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,421: +PARAM [/rover_ns/rocker_right_corner_rb_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,421: +PARAM [/rover_ns/rocker_right_corner_rb_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,422: +PARAM [/rover_ns/rocker_right_corner_rb_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,422: +PARAM [/rover_ns/rocker_right_corner_rb_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,422: +PARAM [/rover_ns/rocker_right_corner_rb_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,423: +PARAM [/rover_ns/rocker_right_corner_rb_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,423: +PUB [/rover_ns/rocker_right_corner_rb_controller/state] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,424: +SUB [/rover_ns/rocker_right_corner_rb_controller/command] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,439: +SERVICE [/rover_ns/bogie_right_corner_rf_controller/pid/set_parameters] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,439: +PUB [/rover_ns/bogie_right_corner_rf_controller/pid/parameter_descriptions] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,440: +PUB [/rover_ns/bogie_right_corner_rf_controller/pid/parameter_updates] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,441: +PARAM [/rover_ns/bogie_right_corner_rf_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,441: +PARAM [/rover_ns/bogie_right_corner_rf_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,442: +PARAM [/rover_ns/bogie_right_corner_rf_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,442: +PARAM [/rover_ns/bogie_right_corner_rf_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,442: +PARAM [/rover_ns/bogie_right_corner_rf_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,443: +PARAM [/rover_ns/bogie_right_corner_rf_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,443: +PARAM [/rover_ns/bogie_right_corner_rf_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,443: +PARAM [/rover_ns/bogie_right_corner_rf_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,444: +PARAM [/rover_ns/bogie_right_corner_rf_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,444: +PARAM [/rover_ns/bogie_right_corner_rf_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,444: +PARAM [/rover_ns/bogie_right_corner_rf_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,444: +PARAM [/rover_ns/bogie_right_corner_rf_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,445: +PARAM [/rover_ns/bogie_right_corner_rf_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,445: +PARAM [/rover_ns/bogie_right_corner_rf_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,445: +PARAM [/rover_ns/bogie_right_corner_rf_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,446: +PARAM [/rover_ns/bogie_right_corner_rf_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,446: +PARAM [/rover_ns/bogie_right_corner_rf_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,446: +PARAM [/rover_ns/bogie_right_corner_rf_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,447: +PARAM [/rover_ns/bogie_right_corner_rf_controller/pid/p] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,447: +PARAM [/rover_ns/bogie_right_corner_rf_controller/pid/i] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,447: +PARAM [/rover_ns/bogie_right_corner_rf_controller/pid/d] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,447: +PARAM [/rover_ns/bogie_right_corner_rf_controller/pid/i_clamp_min] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,448: +PARAM [/rover_ns/bogie_right_corner_rf_controller/pid/i_clamp_max] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,448: +PARAM [/rover_ns/bogie_right_corner_rf_controller/pid/antiwindup] by /gazebo
[rosmaster.master][INFO] 2020-03-02 17:47:57,448: +PUB [/rover_ns/bogie_right_corner_rf_controller/state] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,450: +SUB [/rover_ns/bogie_right_corner_rf_controller/command] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,467: +PUB [/rover_ns/joint_states] /gazebo http://169.254.1.3:33331/
[rosmaster.master][INFO] 2020-03-02 17:47:57,503: publisherUpdate[/rover_ns/joint_states] -> http://169.254.1.3:36985/ ['http://169.254.1.3:33331/']
[rosmaster.master][INFO] 2020-03-02 17:47:57,504: publisherUpdate[/rover_ns/joint_states] -> http://169.254.1.3:36985/ ['http://169.254.1.3:33331/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 17:47:57,777: +PUB [/cmd_vel] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 17:47:57,778: +PUB [/current_position] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 17:47:57,778: +PUB [/distance_travelled] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 17:47:57,804: publisherUpdate[/cmd_vel] -> http://169.254.1.3:37501/ ['http://169.254.1.3:40315/']
[rosmaster.master][INFO] 2020-03-02 17:47:57,805: publisherUpdate[/cmd_vel] -> http://169.254.1.3:37501/ ['http://169.254.1.3:40315/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 17:47:57,876: +PUB [/rosout] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 17:47:57,880: +SUB [/clock] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 17:47:57,881: +SERVICE [/rl_coach_175_1583171277747/get_loggers] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 17:47:57,883: +SERVICE [/rl_coach_175_1583171277747/set_logger_level] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 17:47:57,885: +SUB [/odom] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 17:47:57,887: +SUB [/scan] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 17:47:57,889: +SUB [/robot_bumper] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 17:47:57,892: +SUB [/camera/image_raw] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 17:47:57,894: +SUB [/imu/wheel_lb] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 17:47:57,905: publisherUpdate[/rosout] -> http://169.254.1.3:37691/ ['http://169.254.1.3:34621/', 'http://169.254.1.3:36985/', 'http://169.254.1.3:34645/', 'http://169.254.1.3:33331/', 'http://169.254.1.3:37501/', 'http://169.254.1.3:34039/', 'http://169.254.1.3:40315/']
[rosmaster.master][INFO] 2020-03-02 17:47:57,905: publisherUpdate[/rosout] -> http://169.254.1.3:37691/ ['http://169.254.1.3:34621/', 'http://169.254.1.3:36985/', 'http://169.254.1.3:34645/', 'http://169.254.1.3:33331/', 'http://169.254.1.3:37501/', 'http://169.254.1.3:34039/', 'http://169.254.1.3:40315/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 17:48:10,873: +PARAM [/roslaunch/uris/host_169_254_1_55__42381] by /roslaunch
[rosmaster.master][INFO] 2020-03-02 17:48:10,879: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2020-03-02 17:48:10,879: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2020-03-02 17:48:11,407: +PUB [/rosout] /robomaker/srv http://169.254.1.55:34981/
[rosmaster.master][INFO] 2020-03-02 17:48:11,413: +SUB [/clock] /robomaker/srv http://169.254.1.55:34981/
[rosmaster.master][INFO] 2020-03-02 17:48:11,420: +SERVICE [/robomaker/srv/get_loggers] /robomaker/srv http://169.254.1.55:34981/
[rosmaster.master][INFO] 2020-03-02 17:48:11,423: +SERVICE [/robomaker/srv/set_logger_level] /robomaker/srv http://169.254.1.55:34981/
[rosmaster.master][INFO] 2020-03-02 17:48:11,425: +SERVICE [/robomaker/job/cancel] /robomaker/srv http://169.254.1.55:34981/
[rosmaster.master][INFO] 2020-03-02 17:48:11,427: publisherUpdate[/rosout] -> http://169.254.1.3:37691/ ['http://169.254.1.3:34621/', 'http://169.254.1.3:36985/', 'http://169.254.1.3:34645/', 'http://169.254.1.3:33331/', 'http://169.254.1.3:37501/', 'http://169.254.1.3:34039/', 'http://169.254.1.3:40315/', 'http://169.254.1.55:34981/']
[rosmaster.master][INFO] 2020-03-02 17:48:11,428: publisherUpdate[/rosout] -> http://169.254.1.3:37691/ ['http://169.254.1.3:34621/', 'http://169.254.1.3:36985/', 'http://169.254.1.3:34645/', 'http://169.254.1.3:33331/', 'http://169.254.1.3:37501/', 'http://169.254.1.3:34039/', 'http://169.254.1.3:40315/', 'http://169.254.1.55:34981/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 17:48:11,429: +SERVICE [/robomaker/job/add_tags] /robomaker/srv http://169.254.1.55:34981/
[rosmaster.master][INFO] 2020-03-02 17:48:11,430: +SERVICE [/robomaker/job/list_tags] /robomaker/srv http://169.254.1.55:34981/
[rosmaster.master][INFO] 2020-03-02 17:48:11,431: +SERVICE [/robomaker/job/remove_tags] /robomaker/srv http://169.254.1.55:34981/
[rosmaster.master][INFO] 2020-03-02 17:48:29,248: +PUB [/rosout] /rviz_1583171309241147315 http://169.254.1.53:42305/
[rosmaster.master][INFO] 2020-03-02 17:48:29,249: +SERVICE [/rviz_1583171309241147315/get_loggers] /rviz_1583171309241147315 http://169.254.1.53:42305/
[rosmaster.master][INFO] 2020-03-02 17:48:29,249: +SERVICE [/rviz_1583171309241147315/set_logger_level] /rviz_1583171309241147315 http://169.254.1.53:42305/
[rosmaster.master][INFO] 2020-03-02 17:48:29,251: +SUB [/clock] /rviz_1583171309241147315 http://169.254.1.53:42305/
[rosmaster.master][INFO] 2020-03-02 17:48:29,263: publisherUpdate[/rosout] -> http://169.254.1.3:37691/ ['http://169.254.1.3:34621/', 'http://169.254.1.3:36985/', 'http://169.254.1.3:34645/', 'http://169.254.1.3:33331/', 'http://169.254.1.3:37501/', 'http://169.254.1.3:34039/', 'http://169.254.1.3:40315/', 'http://169.254.1.55:34981/', 'http://169.254.1.53:42305/']
[rosmaster.master][INFO] 2020-03-02 17:48:29,266: publisherUpdate[/rosout] -> http://169.254.1.3:37691/ ['http://169.254.1.3:34621/', 'http://169.254.1.3:36985/', 'http://169.254.1.3:34645/', 'http://169.254.1.3:33331/', 'http://169.254.1.3:37501/', 'http://169.254.1.3:34039/', 'http://169.254.1.3:40315/', 'http://169.254.1.55:34981/', 'http://169.254.1.53:42305/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-03-02 17:48:29,427: +SUB [/tf] /rviz_1583171309241147315 http://169.254.1.53:42305/
[rosmaster.master][INFO] 2020-03-02 17:48:29,430: +SUB [/tf_static] /rviz_1583171309241147315 http://169.254.1.53:42305/
[rosmaster.master][INFO] 2020-03-02 17:48:29,504: +PUB [/initialpose] /rviz_1583171309241147315 http://169.254.1.53:42305/
[rosmaster.master][INFO] 2020-03-02 17:48:29,506: +PUB [/goal] /rviz_1583171309241147315 http://169.254.1.53:42305/
[rosmaster.master][INFO] 2020-03-02 17:48:29,509: -PUB [/goal] /rviz_1583171309241147315 http://169.254.1.53:42305/
[rosmaster.master][INFO] 2020-03-02 17:48:29,510: -PUB [/initialpose] /rviz_1583171309241147315 http://169.254.1.53:42305/
[rosmaster.master][INFO] 2020-03-02 17:48:29,517: +PUB [/initialpose] /rviz_1583171309241147315 http://169.254.1.53:42305/
[rosmaster.master][INFO] 2020-03-02 17:48:29,517: +PUB [/goal] /rviz_1583171309241147315 http://169.254.1.53:42305/
[rosmaster.master][INFO] 2020-03-02 17:48:29,518: +PUB [/move_base_simple/goal] /rviz_1583171309241147315 http://169.254.1.53:42305/
[rosmaster.master][INFO] 2020-03-02 17:48:29,518: -PUB [/goal] /rviz_1583171309241147315 http://169.254.1.53:42305/
[rosmaster.master][INFO] 2020-03-02 17:48:29,518: +PUB [/clicked_point] /rviz_1583171309241147315 http://169.254.1.53:42305/
[rosmaster.master][INFO] 2020-03-02 17:48:29,547: +SERVICE [/rviz_1583171309241147315/reload_shaders] /rviz_1583171309241147315 http://169.254.1.53:42305/
[rosmaster.master][INFO] 2020-03-02 18:39:49,845: -SUB [/clock] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:49,846: -SUB [/odom] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:49,846: -SUB [/scan] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:49,846: -SUB [/robot_bumper] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:49,846: -SUB [/camera/image_raw] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:49,846: -SUB [/imu/wheel_lb] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:49,847: -PUB [/cmd_vel] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:49,847: -PUB [/current_position] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:49,847: -PUB [/distance_travelled] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
[rosmaster.master][INFO] 2020-03-02 18:39:49,847: -PUB [/rosout] /rl_coach_175_1583171277747 http://169.254.1.3:40315/
